Title;Author;Channel_ID;URL;Video_ID;Language;Textfile_Original;Sentiment;Phrases;Keywords;Timestamp
RISKIEST Housing Market in History!  Home Prices at NEW ALL TIME Highs;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=KstqMyCWcC8;KstqMyCWcC8;;;;;;
Say GOODBYE To ANOTHER INSURANCE Company;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=XU4FaF7c0us;XU4FaF7c0us;;;;;;
The GATEWAY TO CBDC is About To OPEN;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=UpuUF57X0PI;UpuUF57X0PI;;;;;;
Homeowners Losing HUNDREDS OF BILLIONS of Dollars in EQUITY;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=k32cr3zzuCk;k32cr3zzuCk;;;;;;
These People Are Controlling ALL THE REAL ESTATE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=9zjBBJTNAGo;9zjBBJTNAGo;;;;;;
WHY Home Prices HAVENT CRASHED YETHousing Market 2023;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=7vCjWSRNSxE;7vCjWSRNSxE;;;;;;
Experts Were WRONG! Mortgage Rates Will Remain High;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=-34GtofsxIw;-34GtofsxIw;;;;;;
When is the BIG CRASH  RECESSION Actually Coming?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=drBCC7kWy6Q;drBCC7kWy6Q;;;;;;
Weve Reached The TIPPING POINT When You SHOULD NOT TIP!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=qWHT8vynt7I;qWHT8vynt7I;;;;;;
Young Homebuyers May NEVER BE ABLE TO BUY...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=XEIKYLEGPzI;XEIKYLEGPzI;;;;;;
Eviction SURGE Having UGLY UNEXPECTED Side Effects;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Vu_Nbk6mkfQ;Vu_Nbk6mkfQ;;;;;;
This CRAZY EXPENSE is BANKRUPTING Homeowners;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=iW-cH2f2aEQ;iW-cH2f2aEQ;;;;;;
50 of People WILL DEFAULT ON THIS PAYMENT Soon;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=oCbTfwAET2Q;oCbTfwAET2Q;;;;;;
Walgreens and 37 of U.S. Companies in BIG TROUBLE!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=4WkPdpvjC6Y;4WkPdpvjC6Y;;;;;;
Weve All Been ROBBED! More Than 200 BILLION in Pandemic Relief STOLEN;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=MJw__K-FKuw;MJw__K-FKuw;;;;;;
Housing Market is GROSSLY OVERVALUED But This Time Its Different;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=IHqr49zvaB4;IHqr49zvaB4;;;;;;
Youre Being DROPPED!  Insurance NON-RENEWAL Notice - What Now?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=0bn9pD8El3Y;0bn9pD8El3Y;;;;;;
Housing Market CONTINUES TO DROP Despite Low Inventory;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=shAFouQi4qA;shAFouQi4qA;;;;;;
People Are REFUSING To PAY BACK Student Loan Debt;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=4qIKQBhxnsk;4qIKQBhxnsk;;;;;;
Homeowners Insurance is RIPPING YOU OFF PROOF!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=9hJlZZldRhA;9hJlZZldRhA;;;;;;
Why Are There SO MANY HOMELESS IN CALIFORNIA?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=p1gIaL-pDMg;p1gIaL-pDMg;;;;;;
Housing Market Update Its FINALLY OVER!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Q4qZXI-fQBA;Q4qZXI-fQBA;;;;;;
Evictions Are SKYROCKETING Beyond Pre Pandemic Levels;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=toskardGffA;toskardGffA;;;;;;
46 Of New Homeowners CANNOT AFFORD THEIR HOUSE PAYMENT!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=2UAwo7iT1Mk;2UAwo7iT1Mk;;;;;;
Your OBSESSION With Homeownership Is MAKING YOU BROKE!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=5Y-lU0MclQw;5Y-lU0MclQw;;;;;;
60 RATE HIKE Coming To An Insurance Near You;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=PrIjkoZhb44;PrIjkoZhb44;;;;;;
Remote Workers FURIOUS With BACK TO OFFICE Mandates;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=1_13TtLgsSE;1_13TtLgsSE;;;;;;
Homeowners Insurance is ABOUT TO EXPLODE!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=NL4nib0AkIc;NL4nib0AkIc;;;;;;
IMF WARNS THE FED! Rate Hikes MUST CONTINUE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=tqBoM1fXcfQ;tqBoM1fXcfQ;;;;;;
Everything Is Completely UPSIDE DOWN and WILL COLLAPSE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=vavKk-7cMrQ;vavKk-7cMrQ;;;;;;
Why Home Prices Are GOING BACK UP AGAIN!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=23ZzL_h7vzE;23ZzL_h7vzE;;;;;;
NOTICE Student Loan Payment Pause  MORE DEBT PROOF;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=PoX8fBPKgI4;PoX8fBPKgI4;;;;;;
Buyers GIVE UP As Homeownership Costs Rising EXPONENTIALLY;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=632tW9LwBY0;632tW9LwBY0;;;;;;
Who Qualifies For the NEW 1 DOWN MORTGAGE?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=wezdkNRJ8zw;wezdkNRJ8zw;;;;;;
Real Estate Investors LOSING BILLIONS Of YOUR Money...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=27u9GhGFc08;27u9GhGFc08;;;;;;
How Mortgage Lenders Will Cause a WAVE OF DEFAULTS;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=HlpZkLqhGIE;HlpZkLqhGIE;;;;;;
DONT BUY a New Construction Home Without WATCHING THIS FIRST;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=DXn1BbUU_NM;DXn1BbUU_NM;;;;;;
Foreclosure Looming? Hidden Costs of Homeownership Uncovered;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=z56tbGz_9zs;z56tbGz_9zs;;;;;;
We Learned NOTHING From the Last Housing Crash;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=wwLbB2zebQU;wwLbB2zebQU;;;;;;
HUGE Source of NEW LISTINGS Coming To the Future Housing Market;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=l4Wf-EM9cEU;l4Wf-EM9cEU;;;;;;
SHOCKING MORTGAGE NEWS How 1 Down Mortgages are Changing the Game;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=pYBEvpnXfZ8;pYBEvpnXfZ8;;;;;;
Remote Work is COMING TO AN END For These Employees;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=odCwu3CGn-8;odCwu3CGn-8;;;;;;
Bank of America Issues NEW WARNING - No More Checks;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=UDaqG7IHju8;UDaqG7IHju8;;;;;;
Stop Worrying About Your Bills - Let FHA PAY THEM!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=bi4J_KI-9G8;bi4J_KI-9G8;;;;;;
Why Foreigners Will GLADLY OVERPAY For U.S. Real Estate;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Hh49R0xnJeI;Hh49R0xnJeI;;;;;;
Homeowners Insurance is Being SHUT DOWN;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=gZpzeWzPdSQ;gZpzeWzPdSQ;;;;;;
Home Sellers FINALLY GIVING IN and SELLING FOR LESS;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=nhsVsKlh01E;nhsVsKlh01E;;;;;;
1 Mortgages Next NAIL IN THE COFFIN For Housing Market;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=aVuwb8OVF2o;aVuwb8OVF2o;;;;;;
Even Getting CLOSE TO DEFAULT Will Bring This Thing Down;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=OEFfZbKnNbo;OEFfZbKnNbo;;;;;;
HUGE Increase in People Living Paycheck to Paycheck;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=0Qf7FE8049o;0Qf7FE8049o;;;;;;
Its The WORST TIME TO BUY a House Since 1978;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=30yABa6VZ8M;30yABa6VZ8M;;;;;;
The Student Loan TSUNAMI Is About To Hit Shore;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=6qPrDP7hXkY;6qPrDP7hXkY;;;;;;
The BEGINNING Of The Housing Crash IS HERE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Tc7FRkreO-s;Tc7FRkreO-s;;;;;;
CRAZY Expenses For Condo Owners Send Buyers RUNNING FOR THE HILLS;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=ZWDn5RfP2AI;ZWDn5RfP2AI;;;;;;
People Are NOT PAYING Their Bills...But Its Fine;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=S9x08c3-gMY;S9x08c3-gMY;;;;;;
The TERRIFYING TRUE Cost of Owning a Home;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=x_Gaxbq72js;x_Gaxbq72js;;;;;;
We WISH WE COULD SELL!  But Our Interest Rate Is Too Low;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=uJSizHH3Yzk;uJSizHH3Yzk;;;;;;
No One Cares Anymore...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=ZMHSLEay3_4;ZMHSLEay3_4;;;;;;
This Tells You EVERYTHING You Need To Know;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=G9teaep-pM0;G9teaep-pM0;;;;;;
SHOCKING Amount of Home Payment DEFAULTS Coming;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=5BQxlhS9m4Q;5BQxlhS9m4Q;;;;;;
This Warning Sign is Predicting GUARANTEED Stock Market CRASH;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Do0uwttpADA;Do0uwttpADA;;;;;;
LOAN DENIED Lending Just a Got a WHOLE LOT TOUGHER!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=OHw5y6ha1Mk;OHw5y6ha1Mk;;;;;;
Would You Do It All Again? Retirement Challenges;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=MQtbMhNSb9k;MQtbMhNSb9k;;;;;;
Youll Never Have To Pay This Again;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=guvJhTvKotI;guvJhTvKotI;;;;;;
HIGH Insurance CRUSHING DREAMS Of Home Ownership;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=KToayWobj7Q;KToayWobj7Q;;;;;;
Housing Market CONFUSION Reaching An ALL TIME HIGH;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=AtBpkjY4B98;AtBpkjY4B98;;;;;;
They WANT YOU OUT Of Your Mobile Home!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=i5RFYUQ9CMA;i5RFYUQ9CMA;;;;;;
Housing Market Has Reached Its TIPPING POINT GOOD NEWS!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=if0cfvV-DCw;if0cfvV-DCw;;;;;;
Mortgage REALITIES Not Even in DEATH Do US PART...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=va67MlACvR0;va67MlACvR0;;;;;;
The BIGGEST BANKING CRISIS EVER Is Alive And Well;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=CcXFetbq2Zk;CcXFetbq2Zk;;;;;;
People Just DONT LISTEN...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=vxZ02fk55Fk;vxZ02fk55Fk;;;;;;
Buyers BACKING OUT Insurance is TOO HIGH!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=pl4pm9nTiE4;pl4pm9nTiE4;;;;;;
Tell Me This Isnt SIGNIFICANT! Layoffs and Bankruptcies Ramping UP;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=61yYXY24YnU;61yYXY24YnU;;;;;;
The END of Remote Work For These Employees;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=4yBkWpYh-zo;4yBkWpYh-zo;;;;;;
Young Home Buyers GIVING UP Housing Market FOREVER;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Ekeg5vEuTVA;Ekeg5vEuTVA;;;;;;
China BANNED From Investing in Florida Real Estate?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=BLutbvFDNDw;BLutbvFDNDw;;;;;;
Housing Crash Now All But GUARANTEED;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=3GoKTXjXPJo;3GoKTXjXPJo;;;;;;
Fannie Mae INTENTIONALLY HIDING Important Information!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=6leeVtqOopc;6leeVtqOopc;;;;;;
Affordable Housing is Becoming a JOKE!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=5jnw8s3l3GI;5jnw8s3l3GI;;;;;;
Home Insurance CRISIS - What YOU NEED TO KNOW!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=usq_0JL33n0;usq_0JL33n0;;;;;;
MORE Home Buyers SAYING NO! Housing Market Recession;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=p3ELdMnJRuQ;p3ELdMnJRuQ;;;;;;
Unbelievable Reasons You May NEVER OWN A HOME!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Q0lmLq2NwJo;Q0lmLq2NwJo;;;;;;
Whats The WAY OUT Of All This?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=zHvaWfVNO5g;zHvaWfVNO5g;;;;;;
Real Estate Investors Starting To Get FORECLOSED ON;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=OlxNCmYPTsY;OlxNCmYPTsY;;;;;;
The Bill Is COMING DUE - Property Taxes Increasing At FASTEST RATE EVER;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=-6w5-jbDstg;-6w5-jbDstg;;;;;;
Housing Market Unaffordability is CRUSHING The Banks;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=WGKiIFSQFbg;WGKiIFSQFbg;;;;;;
Better RUN and BUY Housing Market Has Already Bottomed Experts Say...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=KkG7fGmn1Ak;KkG7fGmn1Ak;;;;;;
Housing Market SO MESSED UP People Cant Even Get Divorced;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=DyHmucEkwB8;DyHmucEkwB8;;;;;;
WALMART Delivers HIDDEN Warning - Robots Coming For Your Job;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=5IiTzjxx5bY;5IiTzjxx5bY;;;;;;
Property Taxes, Insurance, HOA Fees All SKYROCKETING!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=tyUETEVZJQE;tyUETEVZJQE;;;;;;
Real Estate Is Officially UPSIDE DOWN! Investors Calling It Quits;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=D2JuC7gONhM;D2JuC7gONhM;;;;;;
Homeowners With 3 Interest Rate Have BUYERS REMORSE?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=i2VTYjsok5w;i2VTYjsok5w;;;;;;
Its Happening - PROOF The Economic COLLAPSE Is HERE!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=D1WAbocPnag;D1WAbocPnag;;;;;;
What Retirement REALLY Looks Like The Inside Story;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=_MkYSzBHTZ4;_MkYSzBHTZ4;;;;;;
Theyre Only Telling You What YOU WANT TO HEAR;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=smN4zy8LnXQ;smN4zy8LnXQ;;;;;;
Homeowners Insurance Premiums EXPLODING...AGAIN!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=agszJcDLhD0;agszJcDLhD0;;;;;;
The Housing Markets DIRTY LITTLE Secret;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=xHamACSy81g;xHamACSy81g;;;;;;
GREEDFLATION The REAL Reason Everything is So Expensive;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Yo28U0LBDkU;Yo28U0LBDkU;;;;;;
Bank TURMOIL Will Make Getting a Mortgage IMPOSSIBLE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Y8UTbOUP8RA;Y8UTbOUP8RA;;;;;;
Housing TANKING in the WEST While BOOMING in the EAST?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=SBndZu1FYqU;SBndZu1FYqU;;;;;;
The EXPERTS Are FREAKING OUT After Fed Rate Hike;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=3waYkJLZB9M;3waYkJLZB9M;;;;;;
GUARANTEED Housing Market Defaults Coming FHA;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=qoL2Hqu3Pxc;qoL2Hqu3Pxc;;;;;;
The NEXT BOOT To Drop MASSIVE Credit CRUNCH!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=dBhZrlezEVQ;dBhZrlezEVQ;;;;;;
Housing Market PLUNGES Just As Fed Raises Rates Again;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=Pu3cGNQsdKo;Pu3cGNQsdKo;;;;;;
They WANT YOU To QUIT! HUGE Remote Worker Dilemma;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=a33ep4HOpzU;a33ep4HOpzU;;;;;;
Watch What They DO! NOT What They SAY;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=1p73gJZ1hzQ;1p73gJZ1hzQ;;;;;;
New Home Owners BLINDSIDED By TREMENDOUS Cost To OWN;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=UMMutwgQ2ig;UMMutwgQ2ig;;;;;;
HURRY UP And Sell Your House NOW While You Can...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=C6DQYMguahc;C6DQYMguahc;;;;;;
Housing Market Crash CANCELLED By Bank Collapse?;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=7fowUKQuLdQ;7fowUKQuLdQ;;;;;;
Home Sellers Getting RIPPED OFF By Investors;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=0kxbv5p-KmE;0kxbv5p-KmE;;;;;;
People Are Being SQUEEZED From Every Angle Right Now;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=YUVmMBVYk20;YUVmMBVYk20;;;;;;
The BIGGEST BANKING CRISIS EVER Has Just Begun;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=N1ZyLUoAW58;N1ZyLUoAW58;;;;;;
UNAFFORDABILITY Just KILLED The Housing Market;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=cU6kF-aGb9M;cU6kF-aGb9M;;;;;;
Remote Workers LOSING BIG Going Back To Work;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=6IpSuRsogIs;6IpSuRsogIs;;;;;;
Housing Market WILL BE a Complete GHOST TOWN Come Spring;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=BUi3SK6WUPU;BUi3SK6WUPU;;;;;;
MASSIVE Insurance Increases Starting To BANKRUPT Homeowners;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=UqZebwsYHq8;UqZebwsYHq8;;;;;;
Exactly What NOT TO DO Right Now...;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=D2nQvz-mi_A;D2nQvz-mi_A;;;;;;
People FINALLY ADMITTING The Housing Market is CRASHING;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=PqDVkmIHw_w;PqDVkmIHw_w;;;;;;
WHY Florida Condos Are in HUGE TROUBLE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=pOS2W8TK2X4;pOS2W8TK2X4;;;;;;
WHY The FLORIDA Housing Market Hasnt CRASHED Yet;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=3p4piV4UrtY;3p4piV4UrtY;;;;;;
WORRIED Home Sellers In SHOCK Over Unsold Homes;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=g6UMeRQkKXg;g6UMeRQkKXg;;;;;;
Mobile Home Owner Evictions RAMPING UP!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=kmjyLhe9go0;kmjyLhe9go0;;;;;;
CRAZY Expenses For Condo Owners Becoming UNAFFORDABLE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=1-ibv4vlpR0;1-ibv4vlpR0;;;;;;
Banks Are PUNISHING People With Good Credit;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=_Ow9oEf6F1E;_Ow9oEf6F1E;;;;;;
Home Buyer Demand FALLING OFF A CLIFF! NOT What You Think;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=NYh-6nxoh8U;NYh-6nxoh8U;;;;;;
ENORMOUS LIES About The Housing Market Wont Stop!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=elFt8Sl6-e4;elFt8Sl6-e4;;;;;;
Expectations VS Reality in Housing Market You MUST Know This!;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=ojp5HUBWp9Y;ojp5HUBWp9Y;;;;;;
UNPAID Debts SKYROCKETING As Emergency Savings Plummet;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=dH7pUoEBP6w;dH7pUoEBP6w;;;;;;
People ADMITTING REGRET On LARGEST Purchase of Their Lives;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=R62Y3pf9VoM;R62Y3pf9VoM;;;;;;
HOMEOWNERS Insurance NIGHTMARE Just Got WORSE;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=vvJZUMMwvTU;vvJZUMMwvTU;;;;;;
Time to GET OUT! INVOLUNTARY Condo Terminations;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=-RV7GIDALoI;#NAME?;;;;;;
LIKE It Or NOT Home PRICE CRASH Moving Full Speed Ahead;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=cx2SCey1fkk;cx2SCey1fkk;;;;;;
The BIGGEST Mortgage Trap EVER! Buy Now Refinance Later;Michael Bordenaro;UCdxGqN9_aBisOJHzIRTGLfg;https://www.youtube.com/watch?v=ifUMTPVyTVw;ifUMTPVyTVw;;;;;;
